Device Time, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),GPS Altitude(m),Acceleration Sensor(Z axis)(g),GPS Bearing(°),Trip Distance(km),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS Accuracy(m),Engine RPM(rpm),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h)
11-mai-2016 20:29:12.172,-1.28456116,8.88273621,-4.4065094,0.11084685,0.1687984,0.09833752,1.09121954,103.09999847,0.30586511,41.91999817,9.2765274,48.82334518,2.0726316,8,0,4687,74,154.60496521,153
11-mai-2016 20:29:12.276,-0.48655701,8.28572083,-0.13652039,-0.0610342,0.01956539,-0.13094404,0.90547764,103.09999847,-0.54918545,41.91999817,9.2765274,48.82334518,2.0726316,7,1.42999995,4699,74,154.60496521,153
11-mai-2016 20:29:12.374,0.45143127,9.26080322,0.460495,0.05675456,-0.15352166,-0.04959806,0.84461981,103.19999695,-0.11391644,41.86000061,9.28252029,48.8233757,2.07266998,8,1.38999999,4699,74,154.67903137,153
11-mai-2016 20:29:12.476,-0.18147278,8.19599915,4.38711548,0.03255346,-0.05067005,-0.02752337,0.92291719,103.30000305,0.11926771,41.97000122,9.28974533,48.82342911,2.07275009,8,0,4701,74,154.75311279,153
11-mai-2016 20:29:12.573,-0.30709839,10.43328857,1.64373779,0.04580609,-0.03832932,-0.11740712,0.87242627,103.30000305,0.28635067,42.11999893,9.28974533,48.82345963,2.07278824,7,0,4703,74,155.04943848,153
11-mai-2016 20:29:12.673,0.59500122,7.03547668,6.36358643,0.20955873,-0.06680728,0.01979598,0.93194181,103.40000153,-0.06330425,42.13999939,9.29573822,48.82348633,2.07282829,7,0,4713,74,155.03091431,153
11-mai-2016 20:29:12.772,1.29728699,10.81852722,4.07484436,0.0863297,0.08636376,-0.24436615,1.04841256,103.40000153,0.04316664,42.06000137,9.30145168,48.82351685,2.07286835,7,0,4713,74,155.3457489,154
11-mai-2016 20:29:12.872,-0.75933838,7.0163269,4.22320557,0.05788278,0.05655776,-0.12496807,1.02621651,103.5,-0.31636682,42.25999832,9.30748367,48.82354355,2.07290673,7,0,4718,74,155.21611023,154
11-mai-2016 20:29:12.976,0.0302887,9.75611877,1.78851318,0.10386181,0.02941822,-0.18704537,1.01170278,103.59999847,-0.07879168,42.18000031,9.30748367,48.82357025,2.07294655,7,0,4727,74,155.3457489,154
11-mai-2016 20:29:13.072,-1.45445251,9.6867218,2.88322449,0.0974846,0.03151183,0.06687269,0.96011531,103.59999847,0.27013063,42.15000153,9.31248856,48.82360077,2.0729866,7,0,4739,74,156.23471069,154
11-mai-2016 20:29:13.171,1.74235535,10.04924011,-1.6212616,0.1053443,0.05308352,0.17761011,1.02438736,103.69999695,-0.26526621,42.11000061,9.31856346,48.82362747,2.07302666,7,0,4739,74,155.90136719,154
11-mai-2016 20:29:13.272,-0.93281555,6.80815125,6.04533386,0.13517128,-0.06671106,-0.09508823,0.69400114,103.69999695,0.51624197,42.20000076,9.32439995,48.82365799,2.07306671,7,0,4737,74,155.93840027,155
11-mai-2016 20:29:13.373,-0.94000244,8.34555054,1.16638184,-0.04290843,-0.06671106,-0.09508823,0.69400114,103.80000305,0.51624197,42.24000168,9.32439995,48.82368851,2.0731051,7,0,4739,74,155.99395752,155
11-mai-2016 20:29:13.473,-1.91387939,8.69728088,1.57913208,0.06301683,0.13833793,-0.08545388,1.10609889,103.80000305,-0.35332078,42.16999817,9.33085823,48.82371521,2.07314491,7,0,4739,74,156.27175903,155
11-mai-2016 20:29:13.579,-0.97468567,8.47595215,1.52050781,0.05213182,-0.09167794,-0.07679479,0.89645302,103.80000305,0.0223114,42.16999817,9.3371439,48.82371521,2.07314491,7,0,4742,74,156.27175903,155
11-mai-2016 20:29:13.673,-0.34059143,7.73536682,0.04533386,-0.11792749,-0.06118945,0.02357724,0.79803151,104,0.3933084,42.13000107,9.3371439,48.82377243,2.07322502,7,0,4742,74,156.95700073,155
11-mai-2016 20:29:13.773,-0.3334198,8.99040222,1.04194641,0.01598942,-0.06332188,-0.02764625,0.77803022,104,0.42026094,42.20000076,9.3371439,48.82380295,2.07326341,7,0,4742,74,156.53103638,155
11-mai-2016 20:29:13.872,-1.80500793,10.31364441,0.61123657,-0.03050435,-0.055508,-0.12935907,0.9271853,104.09999847,0.02267693,42.27000046,9.34652996,48.82382965,2.07330322,7,0,4742,74,155.97543335,155
11-mai-2016 20:29:13.972,-0.59901428,9.26319885,5.01403809,0.02227176,-0.05315501,0.02662589,0.9085263,104.19999695,0.16414815,42.16999817,9.35350513,48.82386017,2.07334328,8,0,4732,74,156.91995239,155
11-mai-2016 20:29:14.073,0.34255981,7.49728394,5.06668091,0.01584148,0.04891251,-0.19155768,1.02719176,104.19999695,-0.18745726,42.16999817,9.35350513,48.82389069,2.07338333,8,0,4737,74,156.38287354,155
11-mai-2016 20:29:14.173,-1.10270691,8.77984619,4.50315857,0.04902269,-0.07193296,0.10358088,0.71095377,104.30000305,0.48697186,42.15000153,9.36028576,48.82391739,2.07342339,8,0,4737,74,156.41992188,154
11-mai-2016 20:29:14.275,0.03268433,8.36109924,1.84713745,0.01646436,-0.05616408,-0.21094926,0.9082821,104.40000153,0.04402057,42.15999985,9.3673439,48.82394791,2.07346344,8,0,4727,74,155.93840027,154
11-mai-2016 20:29:14.374,1.05561829,6.33676147,8.45013428,0.0604444,0.19551916,-0.09825975,1.17781043,104.5,0.07719327,42.13999939,9.3673439,48.82397842,2.07350326,8,0,4722,74,156.03100586,154
11-mai-2016 20:29:14.471,0.22531128,8.31204224,2.44174194,-0.02381945,-0.11629418,0.02296751,0.84730297,104.5,0.14890336,42.13999939,9.37307644,48.82397842,2.07350326,8,0,4715,74,156.03100586,154
11-mai-2016 20:29:14.574,-1.85046387,8.69369507,-1.73971558,0.02612484,-0.07643225,-0.18863036,0.8862074,104.59999847,-0.27734101,42.13000107,9.37846661,48.82403564,2.0735817,7,0,4715,74,155.45687866,154
11-mai-2016 20:29:14.673,-1.21038818,9.85780334,0.75601196,0.0375324,0.01569502,-0.12338309,1.00487292,104.69999695,-0.02293456,42.15999985,9.37846661,48.82406616,2.07362175,7,0,4703,74,155.60502625,154
11-mai-2016 20:29:14.775,-0.08815002,8.66497803,-1.64041138,-0.00820935,0.01569502,-0.12338309,1.00487292,104.80000305,-0.02293456,42.18000031,9.3848629,48.82409286,2.07366157,7,0,4701,74,155.58651733,153
11-mai-2016 20:29:14.872,-0.32862854,7.48173523,2.56497192,-0.01097404,-0.22065295,-0.0878928,0.69070828,104.80000305,0.24951959,42.18000031,9.39043045,48.82409286,2.07366157,7,1.42999995,4701,74,155.58651733,153
11-mai-2016 20:29:14.972,-0.42314148,9.74176025,4.8417511,0.02585544,0.06099286,-0.00459475,0.905599,105,0.45209283,42.15000153,9.39043045,48.82415009,2.07374001,7,0,4687,74,154.88275146,153
11-mai-2016 20:29:15.074,1.03527832,9.41035461,8.22161865,0.07371584,0.03799968,-0.11362587,1.02536261,105,-0.21148247,42.15000153,9.3981657,48.82415009,2.07374001,7,1.42999995,4682,74,154.88275146,153
11-mai-2016 20:29:15.175,-0.97947693,8.04763794,2.10316467,-0.0534631,0.00863966,-0.13277324,0.97230989,105.19999695,-0.3316116,42.20000076,9.40551853,48.82420731,2.07381845,7,0,4682,74,154.49383545,153
11-mai-2016 20:29:15.272,-0.6743927,9.80755615,-0.08866882,0.04181008,0.1359825,0.05553048,0.94535738,105.19999695,0.52673024,42.22999954,9.40551853,48.82423782,2.07385659,7,0,4666,74,154.40122986,153
11-mai-2016 20:29:15.371,-0.0199585,7.39678955,2.11991882,0.03143932,0.01853216,-0.09813687,0.95962691,105.30000305,0.22585991,42.15999985,9.41343975,48.82426834,2.07389665,7,0,4666,74,154.40122986,152
11-mai-2016 20:29:15.472,0.58183289,7.11802673,1.71313477,0.02492347,0.08004073,-0.10203946,0.80217832,105.5,0.61539453,42.33000183,9.41343975,48.82429504,2.07393503,7,0,4654,74,153.5308075,152
11-mai-2016 20:29:15.572,-0.02713013,7.34414673,3.25770569,-0.08823335,-0.18073009,-0.00276556,0.74863875,105.5,0.23208009,42.33000183,9.41989994,48.82429504,2.07393503,7,1.42999995,4654,74,153.5308075,152
11-mai-2016 20:29:15.672,-1.30848694,7.51882935,1.19389343,0.03356869,-0.21230431,-0.13338296,0.76644534,105.59999847,0.02170167,42.11999893,9.42633915,48.82434845,2.07401156,7,0,4636,74,153.51226807,151
11-mai-2016 20:29:15.772,1.08074951,9.009552,6.31452942,0.04667351,0.12729767,0.11016814,0.91840488,105.59999847,0.54368287,42.22999954,9.42633915,48.82437897,2.07405162,7,0,4636,74,153.41967773,151
11-mai-2016 20:29:15.872,-0.00799561,7.50686646,8.1558075,0.22271407,0.12729767,0.11016814,0.91840488,105.69999695,0.54368287,42,9.43275642,48.82440567,2.07409,8,0,4636,74,153.01223755,151
11-mai-2016 20:29:15.971,-1.5884552,7.89927673,1.42120361,0.09159792,-0.10559318,-0.11606479,0.88486665,105.69999695,-0.04561898,42,9.43275642,48.82440567,2.07409,8,0,4620,73,153.01223755,151
11-mai-2016 20:29:16.071,-1.59443665,10.59120178,0.05012512,0.07585216,-0.03356301,-0.10545518,0.93316126,105.80000305,0.12683022,41.97999954,9.442873,48.82446671,2.07416844,7,0,4620,73,152.60479736,150
11-mai-2016 20:29:16.174,-2.27400208,9.6759491,-3.05575562,0.05725314,-0.06065127,-0.12240784,0.83218104,105.90000153,0.31744999,42.02999878,9.442873,48.82449341,2.07420826,7,0,4615,73,152.49368286,150
11-mai-2016 20:29:16.272,0.7947998,8.32640076,3.40844727,0.01347613,0.26625618,-0.04593968,0.74278414,105.90000153,0.92394871,42.02999878,9.44874763,48.82449341,2.07420826,7,1.42999995,4615,73,152.49368286,150
11-mai-2016 20:29:16.372,-0.18984985,6.70884705,7.14364624,0.09698118,-0.20019466,-0.13045564,0.75888288,105.90000153,0.11524381,41.88000107,9.45583057,48.82452011,2.07424664,7,0,4606,73,152.56774902,150
11-mai-2016 20:29:16.471,-1.43650818,8.10147095,4.12869263,0.06290667,-0.11974465,-0.11984604,0.84815687,106,0.10146268,41.79999924,9.45583057,48.82457733,2.07432508,8,0,4606,73,151.97512817,150
11-mai-2016 20:29:16.572,-2.11247253,8.13616943,2.86048889,-0.00209481,-0.03690217,-0.1989973,0.84181535,106.09999847,0.3226949,41.95999908,9.46208096,48.82460785,2.07436323,8,0,4606,73,151.86399841,150
11-mai-2016 20:29:16.672,-1.13381958,10.93338013,0.76078796,0.21594775,-0.02233705,-0.02971808,0.75668812,106.09999847,0.51782852,41.59999847,9.46824741,48.82463455,2.07440162,7,0,4604,73,151.8084259,150
11-mai-2016 20:29:16.772,-1.00460815,9.39599609,-1.82704163,0.06141872,-0.01856853,-0.10240654,0.95779771,106.19999695,-0.28624275,41.70999908,9.46824741,48.82466507,2.07444,7,0,4602,73,151.91955566,150
11-mai-2016 20:29:16.873,0.20736694,9.07655334,1.19987488,0.05233791,-0.06615753,0.02113832,0.92523474,106.30000305,0.0223114,41.77999878,9.47437286,48.82469177,2.07448006,7,0,4602,73,151.78991699,150
11-mai-2016 20:29:16.972,-0.48774719,9.75611877,2.20246887,0.11352289,0.02109505,-0.04971939,0.99450749,106.40000153,0.12451263,41.79999924,9.47437286,48.82471848,2.07451844,7,0,4602,73,151.77139282,150
11-mai-2016 20:29:17.071,-1.74517822,7.63845825,4.27226257,0.05041876,0.02109505,-0.04971939,0.99450749,106.40000153,0.12451263,41.77000046,9.48170662,48.82474518,2.07455659,7,0,4602,73,151.75286865,150
11-mai-2016 20:29:17.172,-2.15077209,9.84225464,0.00465393,0.05188601,-0.03577169,-0.06996489,0.95950401,106.5,-0.1596508,41.66999817,9.48887348,48.8247757,2.07459497,7,0,4600,73,151.71583557,150
11-mai-2016 20:29:17.273,-1.34439087,10.28013611,0.24154663,0.04774113,-0.13502871,-0.00069217,0.85364443,106.5,0.03767752,41.66999817,9.48887348,48.8247757,2.07459497,7,0,4600,73,151.71583557,150
11-mai-2016 20:29:17.371,-0.64448547,9.20455933,1.44992065,0.04489863,0.11620434,-0.0655739,0.76498169,106.59999847,0.70966929,41.65999985,9.48887348,48.8248291,2.07467175,7,0,4595,73,151.51211548,150
11-mai-2016 20:29:17.471,-0.94358826,9.8470459,2.56378174,0.07443799,-0.23757668,-0.152409,0.74363804,106.59999847,-0.1683099,41.65999985,9.49808216,48.8248291,2.07467175,7,1.42999995,4595,73,151.51211548,150
11-mai-2016 20:29:17.573,-2.00001526,9.99539185,-0.54568481,0.0707324,-0.06354681,-0.06679492,0.88840365,106.69999695,0.1874423,41.49000168,9.50554085,48.82488632,2.07474661,7,0,4593,73,151.91955566,150
11-mai-2016 20:29:17.672,-1.1098938,9.38163757,-2.04957581,0.078183,0.03292441,0.02016151,0.86498666,106.80000305,0.46355638,41.41999817,9.50554085,48.82491684,2.07478499,7,0,4600,73,151.8084259,150
11-mai-2016 20:29:17.772,-0.58346558,8.3934021,1.90097046,0.01279695,-0.09272293,-0.1453349,0.86401141,106.80000305,-0.33441761,41.45999908,9.5116663,48.82494354,2.07482338,7,0,4600,73,151.36395264,150
11-mai-2016 20:29:17.872,-0.88137817,8.179245,5.64813232,0.0001023,-0.09272293,-0.1453349,0.86401141,106.80000305,-0.33441761,41.45999908,9.5116663,48.82494354,2.07482338,7,1.42999995,4595,73,151.36395264,150
11-mai-2016 20:29:17.973,-0.86222839,8.55133057,4.81782532,0.02386054,0.0175637,-0.08984487,0.83376604,107,0.4757525,41.49000168,9.51920795,48.82500076,2.07489657,7,0,4593,73,151.40098572,150
11-mai-2016 20:29:18.072,-1.98446655,9.42350769,0.14942932,0.07456565,0.00471871,-0.0878928,0.87169522,107,0.39111367,41.16999817,9.52537441,48.82502747,2.07493496,7,0,4593,73,151.77139282,150
11-mai-2016 20:29:18.172,-0.87898254,7.73059082,0.31692505,0.1200005,0.0575573,0.03699284,1.05377877,107.09999847,-0.02354429,41.20999908,9.52537441,48.82505798,2.07497168,7,0,4597,73,151.4750824,150
11-mai-2016 20:29:18.272,-0.934021,8.22709656,1.41522217,0.06617305,-0.1424074,-0.18180045,0.83620495,107.09999847,-0.0483021,41.31000137,9.53208256,48.82508469,2.07501006,7,0,4597,73,151.51211548,150
11-mai-2016 20:29:18.371,-0.77728271,9.09091187,0.22599792,0.05632958,-0.04504837,-0.19972837,0.93133205,107.19999695,-0.16355339,41.15999985,9.53845787,48.8251152,2.07504678,7,0,4597,73,151.4750824,150
11-mai-2016 20:29:18.471,-0.20779419,8.97964478,5.24134827,0.15286493,-0.04711956,-0.05215986,0.93877167,107.19999695,0.05280098,41.15999985,9.53845787,48.8251152,2.07504678,7,1.42999995,4597,73,151.4750824,150
11-mai-2016 20:29:18.575,-0.28794861,7.94833374,2.92988586,0.06727648,-0.05120884,-0.14118813,0.81986201,107.19999695,0.35550207,40.99000168,9.54520798,48.82514191,2.07508492,7,0,4597,73,151.51211548,150
11-mai-2016 20:29:18.671,-2.19264221,9.40077209,1.48701477,0.06530604,-0.00404778,-0.22351092,0.95828456,107.40000153,0.05158152,41.00999832,9.54520798,48.82519913,2.07516003,7,0,4597,73,151.34544373,150
11-mai-2016 20:29:18.772,-1.81816101,8.38502502,1.66407776,-0.01631975,-0.1087919,-0.1853375,0.85474259,107.40000153,0.06963076,41.00999832,9.55529118,48.82519913,2.07516003,7,1.42999995,4597,73,151.34544373,150
11-mai-2016 20:29:18.871,-2.34338379,8.16488647,0.11950684,-0.01067059,-0.1087919,-0.1853375,0.85474259,107.59999847,0.06963076,40.91999817,9.55529118,48.82525635,2.07523489,7,0,4618,73,151.40098572,150
11-mai-2016 20:29:18.972,-2.20939636,9.80038452,-0.40690613,-0.01950163,-0.17466319,-0.01191305,0.81413025,107.59999847,0.03328809,40.91999817,9.56279087,48.82525635,2.07523489,7,0,4618,73,151.40098572,150
11-mai-2016 20:29:19.071,0.74813843,7.7820282,3.20385742,0.0074872,-0.10774402,0.04235908,0.82461852,107.69999695,0.23732345,40.77999878,9.56279087,48.82531357,2.07530999,7,0,4620,73,152.32699585,150
11-mai-2016 20:29:19.172,-1.70570374,6.85601807,-0.57081604,-0.18469191,0.06491716,-0.13240771,1.05511951,107.69999695,-0.14964938,40.77999878,9.57062435,48.82531357,2.07530999,7,0,4620,73,152.32699585,150
11-mai-2016 20:29:19.271,-1.6494751,7.40635681,-3.30940247,0.01848563,-0.17458123,-0.1276512,0.62850964,107.80000305,0.41916433,40.70999908,9.57062435,48.82537079,2.07538509,7,0,4620,73,152.34552002,150
11-mai-2016 20:29:19.373,-1.00221252,9.99659729,1.62220764,0.0820993,0.27596223,-0.074233,1.24000907,107.80000305,-0.3895421,40.70999908,9.57062435,48.82537079,2.07538509,7,1.42999995,4625,73,152.34552002,150
11-mai-2016 20:29:19.472,-1.16612244,7.52001953,3.0088501,-0.07306081,0.01059044,-0.08179551,1.00560546,108,-0.15160145,40.70999908,9.57062435,48.82543182,2.07545996,7,0,4625,73,152.6973877,150
11-mai-2016 20:29:19.573,-0.48895264,8.02131653,4.4624939,0.02978832,-0.1534836,-0.0681357,0.81644785,108,0.11182808,40.68999863,9.58533955,48.82545853,2.07549834,7,0,4645,73,152.19735718,151
11-mai-2016 20:29:19.671,-0.51287842,9.17346191,6.61483765,0.02367355,0.15444994,-0.05228118,0.93511331,108.09999847,0.57429534,40.70999908,9.59137917,48.82548904,2.07553506,7,0,4645,73,152.6418457,151
11-mai-2016 20:29:19.771,-0.80480957,8.5740509,1.28721619,0.02796201,-0.1120913,-0.08203971,0.87401128,108.09999847,0.0312147,40.70999908,9.59137917,48.82548904,2.07553506,7,0,4647,73,152.6418457,151
11-mai-2016 20:29:19.872,-1.75953674,8.57765198,2.30177307,0.01568598,-0.07677528,-0.17936154,0.87437832,108.19999695,0.13463537,40.56999969,9.59846783,48.82554626,2.07561159,7,0,4647,73,153.03076172,151
11-mai-2016 20:29:19.972,-1.63272095,8.44483948,-1.55426025,0.03967462,-0.1087143,-0.16643435,0.86083984,108.19999695,-0.25843629,40.45000076,9.59846783,48.82557678,2.07564831,7,0,4657,73,153.34559631,151
11-mai-2016 20:29:20.072,-0.60380554,9.30984497,0.61244202,0.07630219,-0.1087143,-0.16643435,0.86083984,108.30000305,-0.25843629,40.63999939,9.60991478,48.82560349,2.07568669,7,0,4657,73,153.27151489,152
11-mai-2016 20:29:20.171,-0.95674133,8.98802185,4.43855286,0.07247282,0.16453858,-0.00398502,0.9327957,108.40000153,0.5964914,40.29999924,9.60991478,48.825634,2.07572508,7,0,4657,73,153.36410522,152
11-mai-2016 20:29:20.271,-0.50210571,7.59539795,3.99708557,-0.03081077,-0.00966538,-0.08911226,0.98584837,108.40000153,-0.0840366,40.50999832,9.61810589,48.82566452,2.07576323,7,0,4661,73,153.51226807,152
11-mai-2016 20:29:20.372,-1.36233521,9.5216217,2.07565308,0.04740793,0.09325978,-0.11740712,1.03158271,108.5,-0.44125244,40.33000183,9.61810589,48.82569504,2.07579994,7,0,4673,73,153.56784058,152
11-mai-2016 20:29:20.471,-1.44488525,11.08053589,-0.5803833,0.05537761,-0.06173692,-0.10899223,0.92925864,108.59999847,-0.03415545,40.36000061,9.62465,48.82572174,2.07583833,7,0,4673,73,154.17900085,152
11-mai-2016 20:29:20.579,-0.1958313,9.94274902,4.18731689,0.19270349,-0.10983756,-0.04447602,0.83644915,108.69999695,0.20037104,40.34999847,9.62465,48.82575226,2.07587671,8,0,4673,73,153.77154541,152
11-mai-2016 20:29:20.672,-0.05584717,7.5941925,1.83157349,0.03405589,-0.15011147,0.08370247,0.78522563,108.80000305,0.21341957,40.20999908,9.63178539,48.82578278,2.0759151,8,0,4673,73,154.30863953,152
11-mai-2016 20:29:20.772,0.02789307,11.12840271,4.14663696,0.04483464,-0.20612507,-0.07130723,0.78351933,108.90000153,0.00401797,40.52999878,9.63811874,48.82581329,2.07595158,8,0,4675,73,154.27159119,152
11-mai-2016 20:29:20.872,2.49967957,5.71463013,7.5887146,0.04906678,-0.20612507,-0.07130723,0.78351933,109,0.00401797,40.18000031,9.64360809,48.82584,2.07598996,8,0,4675,73,154.21603394,152
11-mai-2016 20:29:20.971,0.71104431,7.07974243,4.22439575,-0.06370735,0.00168101,0.25480932,0.58253109,109.09999847,0.67356926,40.27999878,9.64360809,48.82587051,2.07602835,8,0,4666,73,154.16047668,152
11-mai-2016 20:29:21.071,0.48014832,10.48472595,5.44833374,0.08094525,0.05295901,-0.22594984,1.02804565,109.09999847,-0.09415935,40.20000076,9.64943504,48.82590103,2.07606673,8,0,4673,73,154.29011536,152
11-mai-2016 20:29:21.171,0.29829407,8.81932068,3.37614441,0.09300096,0.14431262,-0.08533256,1.13695395,109.19999695,-0.00720292,40.24000168,9.65509319,48.82593155,2.07610512,8,0,4673,73,154.21603394,152
11-mai-2016 20:29:21.271,-0.15036011,7.14076233,0.19369507,0.04215451,-0.18785764,-0.01996242,0.80925238,109.30000305,-0.03805803,40.22999954,9.65509319,48.82595825,2.07614326,8,0,4673,72,153.82711792,152
11-mai-2016 20:29:21.371,-1.02374268,9.55032349,0.55021667,0.0734883,-0.01502093,0.00686879,0.86083984,109.30000305,0.37794229,40.22999954,9.65509319,48.82595825,2.07614326,8,0,4659,72,153.82711792,152
11-mai-2016 20:29:21.471,-0.38008118,8.67456055,1.10415649,0.01467236,-0.10743668,-0.13045564,0.84766847,109.40000153,0.14609891,40.22000122,9.66632462,48.82601929,2.07621837,8,0,4664,72,153.71600342,152
11-mai-2016 20:29:21.572,0.32221985,8.00695801,2.73127747,0.01672408,-0.18902516,-0.07130723,0.73180902,109.5,0.24147023,40.25,9.67354488,48.8260498,2.07625508,8,0,4664,72,153.67895508,152
11-mai-2016 20:29:21.671,-1.02853394,7.97824097,6.15899658,0.12552989,0.02961773,0.07296998,1.02645922,109.5,-0.12111187,40.11000061,9.67354488,48.82607651,2.07629323,8,0,4659,72,153.77154541,152
11-mai-2016 20:29:21.771,-0.99862671,11.40596008,2.79469299,0.12507875,0.20181027,-0.10179681,1.16268706,109.59999847,0.18488206,40.13999939,9.67932892,48.82610703,2.07632995,8,0,4659,72,153.66044617,152
11-mai-2016 20:29:21.872,-1.02732849,7.65281677,3.10336304,0.06532219,-0.15141556,-0.10472257,0.78010362,109.59999847,0.21634689,40.02999878,9.68488407,48.82613754,2.07636833,8,0,4654,72,153.62339783,151
11-mai-2016 20:29:21.972,-0.68516541,10.3866272,0.22241211,0.06996501,0.06168537,-0.06984357,1.05877948,109.69999695,-0.07732802,40.20000076,9.68488407,48.82616425,2.07640672,8,0,4647,72,153.21595764,151
11-mai-2016 20:29:22.072,-0.6468811,8.32281494,0.73088074,-0.05300838,0.06168537,-0.06984357,1.05877948,109.69999695,-0.07732802,40.20000076,9.69188881,48.82616425,2.07640672,8,0,4643,72,153.21595764,151
11-mai-2016 20:29:22.171,0.19898987,8.90426636,0.735672,0.07121734,0.03021036,-0.09094144,1.01902103,109.80000305,0.0180433,40.00999832,9.69713211,48.82619476,2.07644343,8,1.07000005,4643,72,153.29003906,151
11-mai-2016 20:29:22.272,0.66200256,9.77645874,6.1625824,0.05622661,-0.05973365,-0.16594593,0.91742963,110,0.01950696,40.06000137,9.70300388,48.82625198,2.0765183,8,0,4631,72,152.84555054,151
