Device Time, Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Torque(Nm),Trip Distance(km),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS Bearing(°),GPS Accuracy(m),Trip Time(Since journey start)(s),Intake Air Temperature(°C),Ambient air temp(°C),Engine Oil Temperature(°C),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Speed (OBD)(km/h)
08-févr.-2019 08:00:35.943,0.18841796,0.82713532,0.63609916,0.12354714,39.41751862,0.28191021,146.66928101,48.87654114,2.09601927,24,21.27303314,3,82,8,6,25,38,25.36613464,22
08-févr.-2019 08:00:36.042,-0.00219658,0.88546675,0.2900154,-0.0321116,39.41751862,0.28315243,146.66928101,48.87654114,2.09601927,24,21.27303314,3,82,8,6,25,38,25.36613464,21
08-févr.-2019 08:00:36.144,0.19696021,0.83982664,0.32369635,-0.03861978,39.41751862,0.28315243,146.66928101,48.87654114,2.09601927,24,21.27303314,3,82,8,6,25,38,25.36613464,21
08-févr.-2019 08:00:36.241,0.19842459,0.83274877,0.17213215,-0.1014177,39.41751862,0.28315243,146.66928101,48.87654114,2.09601927,24,21.27303314,3,82,8,6,25,38,25.36613464,21
08-févr.-2019 08:00:36.344,0.17816724,0.80321693,0.11624133,-0.14902651,39.41751862,0.28490743,146.66928101,48.87654114,2.09601927,24,21.27303314,3,82,8,6,25,38,25.36613464,18
08-févr.-2019 08:00:36.444,0.18548918,0.89254463,0.13064115,-0.05933971,39.41751862,0.28490743,146.66928101,48.87654114,2.09601927,24,21.27303314,3,82,8,6,25,38,25.36613464,18
08-févr.-2019 08:00:36.541,0.18548918,0.89254463,0.13064115,-0.05933971,39.41751862,0.28490743,146.66928101,48.87654114,2.09601927,24,21.27303314,3,82,8,6,25,38,25.36613464,18
08-févr.-2019 08:00:36.641,0.22673611,0.89571744,0.38153964,0.04227698,39.41751862,0.28490743,146.86288452,48.87660599,2.0960567,22,20.10458755,3,82,8,6,26,38,22.55738449,18
08-févr.-2019 08:00:36.741,0.12593739,0.97821128,0.35932979,0.08837051,39.41751862,0.28678688,146.86288452,48.87660599,2.0960567,22,20.10458755,3,83,8,6,26,38,22.55738449,16
08-févr.-2019 08:00:36.841,0.20501435,0.89913434,0.23070769,-0.01995057,39.41751862,0.28678688,146.86288452,48.87660599,2.0960567,22,20.10458755,3,83,8,6,26,38,22.55738449,16
08-févr.-2019 08:00:36.943,0.30019957,0.88204986,0.34029272,0.03088074,-,0.28777355,146.86288452,48.87660599,2.0960567,22,20.10458755,3,83,8,6,26,38,22.55738449,16
08-févr.-2019 08:00:37.041,0.29043701,0.98406887,0.40204108,0.14266446,-,0.28777355,146.86288452,48.87660599,2.0960567,22,20.10458755,3,83,8,6,26,38,22.55738449,16
08-févr.-2019 08:00:37.141,0.29116917,0.96551996,0.38764128,0.12056228,-,0.28861743,146.86288452,48.87660599,2.0960567,22,20.10458755,3,83,8,6,26,38,22.55738449,15
08-févr.-2019 08:00:37.243,0.32948735,0.92817801,0.28366971,0.0573752,-,0.28861743,146.86288452,48.87660599,2.0960567,22,20.10458755,3,83,8,6,26,38,22.55738449,15
08-févr.-2019 08:00:37.341,0.21404473,0.93183905,0.16456614,-0.00762561,-,0.28928411,146.86288452,48.87660599,2.0960567,22,20.10458755,3,83,8,6,26,38,22.55738449,15
08-févr.-2019 08:00:37.441,0.26188144,0.92695767,0.43596607,0.1026887,-,0.28998092,146.86288452,48.87660599,2.0960567,22,20.10458755,3,83,8,6,26,38,22.55738449,14
08-févr.-2019 08:00:37.541,0.30508089,0.88863963,0.15944077,-0.02495463,-,0.28998092,146.86288452,48.87660599,2.0960567,22,20.10458755,3,83,8,6,26,38,22.55738449,14
08-févr.-2019 08:00:37.642,0.19207892,1.10512495,0.21020624,0.16419454,-,0.29073536,147.02166748,48.87665558,2.09608388,22,26.28349113,3,83,8,6,26,38,19.77046776,14
08-févr.-2019 08:00:37.740,0.21941416,1.01457691,0.30856434,0.11592302,-,0.29073536,147.02166748,48.87665558,2.09608388,22,26.28349113,3,83,8,6,26,38,19.77046776,14
08-févr.-2019 08:00:37.840,0.21941416,1.01457691,0.30856434,0.11592302,-,0.29073536,147.02166748,48.87665558,2.09608388,22,26.28349113,3,84,8,6,26,38,19.77046776,14
08-févr.-2019 08:00:37.941,0.26651865,1.0160414,0.10647875,0.07088235,-,0.29073536,147.02166748,48.87665558,2.09608388,22,26.28349113,3,84,8,6,26,38,19.77046776,14
08-févr.-2019 08:00:38.042,0.3836697,1.16003942,0.29318824,0.28398478,-,0.29214314,147.02166748,48.87665558,2.09608388,22,26.28349113,3,84,8,6,26,38,19.77046776,14
08-févr.-2019 08:00:38.141,0.35340568,0.86130434,0.57605922,0.15095676,-,0.29214314,147.02166748,48.87665558,2.09608388,22,26.28349113,3,84,8,6,26,38,19.77046776,14
08-févr.-2019 08:00:38.242,0.29531828,0.89230055,0.04448631,-0.0487338,-,0.29214314,147.02166748,48.87665558,2.09608388,22,26.28349113,3,84,8,6,26,38,19.77046776,14
08-févr.-2019 08:00:38.343,0.06394495,0.89815807,-0.72456157,0.09620923,-,0.29214314,147.02166748,48.87665558,2.09608388,22,26.28349113,3,84,8,6,26,38,19.77046776,14
08-févr.-2019 08:00:38.442,0.34828034,0.83518946,0.43669829,0.05244576,-,0.29378647,147.02166748,48.87665558,2.09608388,22,26.28349113,3,84,8,6,26,38,19.77046776,15
08-févr.-2019 08:00:38.542,0.17182155,1.02433956,0.08402479,0.05518696,-,0.29378647,147.02166748,48.87665558,2.09608388,22,26.28349113,3,84,8,6,26,38,19.77046776,15
08-févr.-2019 08:00:38.641,0.24382064,1.0419122,0.40399364,0.18321393,14.58215714,0.29456979,147.0322876,48.87668991,2.09611702,22,51.65195847,3,84,8,6,26,38,17.00035477,15
08-févr.-2019 08:00:38.741,0.22478358,1.02531588,-0.05191925,0.05112631,14.58215714,0.29456979,147.0322876,48.87668991,2.09611702,22,51.65195847,3,85,8,6,26,38,17.00035477,15
08-févr.-2019 08:00:38.843,0.2025737,0.92500526,-0.02702465,-0.04994076,14.58215714,0.29552132,147.0322876,48.87668991,2.09611702,22,51.65195847,3,85,8,6,26,38,17.00035477,16
08-févr.-2019 08:00:38.941,0.18256038,1.10024369,0.11306848,0.13584492,14.58215714,0.29552132,147.0322876,48.87668991,2.09611702,22,51.65195847,3,85,8,6,26,38,17.00035477,16
08-févr.-2019 08:00:39.041,0.05442643,0.96112686,0.20752154,0.01093739,14.58215714,0.29641464,147.0322876,48.87668991,2.09611702,22,51.65195847,3,85,8,6,26,38,17.00035477,16
08-févr.-2019 08:00:39.143,0.11519855,1.06802714,0.16969152,0.10793706,14.58215714,0.29641464,147.0322876,48.87668991,2.09611702,22,51.65195847,3,85,8,6,26,38,17.00035477,16
08-févr.-2019 08:00:39.243,0.1154426,1.03141737,0.25413787,0.09698873,14.58215714,0.29641464,147.0322876,48.87668991,2.09611702,22,51.65195847,3,85,8,6,26,38,17.00035477,16
08-févr.-2019 08:00:39.342,-0.02025737,0.97821128,0.15480354,0.01140058,14.58215714,0.29745963,147.0322876,48.87668991,2.09611702,22,51.65195847,3,85,8,6,26,38,17.00035477,17
08-févr.-2019 08:00:39.441,-0.10616814,1.01921415,-0.13538937,0.02569004,14.58215714,0.29745963,147.0322876,48.87668991,2.09611702,22,51.65195847,3,85,8,6,26,38,17.00035477,17
08-févr.-2019 08:00:39.541,-0.06882624,1.03922749,0.25145319,0.09957983,14.58215714,0.29889464,147.0322876,48.87668991,2.09611702,22,51.65195847,3,85,8,6,26,38,17.00035477,19
08-févr.-2019 08:00:39.642,-0.06882624,1.03922749,0.25145319,0.09957983,14.58215714,0.29889464,147.10081482,48.87670898,2.09617519,22,90.35365295,3,85,8,6,26,38,16.95391655,19
08-févr.-2019 08:00:39.740,-0.05149765,0.97284186,0.10208558,-0.00471695,14.58215714,0.29889464,147.10081482,48.87670898,2.09617519,23,90.35365295,3,86,8,6,26,38,16.95391655,19
08-févr.-2019 08:00:39.840,-0.10738846,0.83518946,-0.08730863,-0.1575515,14.58215714,0.29889464,147.10081482,48.87670898,2.09617519,23,90.35365295,3,86,8,6,26,38,16.95391655,19
08-févr.-2019 08:00:39.943,-0.07321941,0.94282192,0.08548918,-0.03599007,72.64832306,0.30093354,147.10081482,48.87670898,2.09617519,23,90.35365295,3,86,8,6,26,38,16.95391655,21
08-févr.-2019 08:00:40.041,0.07834477,0.98040789,0.50723302,0.15627959,72.64832306,0.30093354,147.10081482,48.87670898,2.09617519,23,90.35365295,3,86,8,6,26,38,16.95391655,21
08-févr.-2019 08:00:40.141,0.00707788,0.90011066,0.12673612,-0.07142723,72.64832306,0.30218631,147.10081482,48.87670898,2.09617519,23,90.35365295,3,86,8,6,26,38,16.95391655,23
08-févr.-2019 08:00:40.242,-0.0781007,0.96039462,0.22118914,0.01603398,72.64832306,0.30218631,147.10081482,48.87670898,2.09617519,23,90.35365295,3,86,8,6,26,38,16.95391655,23
08-févr.-2019 08:00:40.347,-0.07248722,1.0514307,0.29587296,0.1262072,72.64832306,0.30330256,147.10081482,48.87670898,2.09617519,23,90.35365295,3,86,8,6,26,38,16.95391655,24
08-févr.-2019 08:00:40.447,-0.07248722,1.0514307,0.29587296,0.1262072,72.64832306,0.30330256,147.10081482,48.87670898,2.09617519,23,90.35365295,3,86,8,6,26,38,16.95391655,24
08-févr.-2019 08:00:40.542,0.02587086,1.0074991,0.23705336,0.06306191,72.64832306,0.30460921,147.10081482,48.87670898,2.09617519,23,90.35365295,3,86,8,6,26,38,16.95391655,25
08-févr.-2019 08:00:40.640,0.01610827,0.82713532,0.42620349,-0.01920471,72.64832306,0.30460921,147.12452698,48.87669754,2.09625649,21,111.19101715,3,86,8,6,26,38,18.26244926,25
08-févr.-2019 08:00:40.743,0.0663856,0.89083618,0.51357865,0.0841022,72.64832306,0.30590546,147.12452698,48.87669754,2.09625649,21,111.19101715,3,87,8,6,26,38,18.26244926,26
08-févr.-2019 08:00:40.842,0.03026402,0.84202325,0.13576652,-0.12476972,72.64832306,0.30590546,147.12452698,48.87669754,2.09625649,21,111.19101715,3,87,8,6,26,38,18.26244926,26
08-févr.-2019 08:00:40.941,-0.09738182,1.03947151,0.15577982,0.07526608,72.64832306,0.30590546,147.12452698,48.87669754,2.09625649,21,111.19101715,3,87,8,6,26,38,18.26244926,26
08-févr.-2019 08:00:41.041,-0.17255373,1.02433956,0.24364312,0.09451125,95.69908142,0.30801809,147.12452698,48.87669754,2.09625649,21,111.19101715,3,87,8,6,26,38,18.26244926,27
08-févr.-2019 08:00:41.141,0.09030394,0.81908107,0.21459942,-0.11764344,95.69908142,0.30801809,147.12452698,48.87669754,2.09625649,21,111.19101715,3,87,8,6,26,38,18.26244926,27
08-févr.-2019 08:00:41.244,-0.12911023,0.9516083,0.16261362,-0.00407277,95.69908142,0.30988199,147.12452698,48.87669754,2.09625649,21,111.19101715,3,87,8,6,26,38,18.26244926,28
08-févr.-2019 08:00:41.342,-0.10690033,1.00530243,0.18775229,0.05148327,95.69908142,0.30988199,147.12452698,48.87669754,2.09625649,21,111.19101715,3,87,8,6,26,38,18.26244926,28
08-févr.-2019 08:00:41.443,-0.02587086,0.92061204,0.48209432,0.08988106,95.69908142,0.30988199,147.12452698,48.87669754,2.09625649,21,111.19101715,3,87,8,6,26,38,18.26244926,28
08-févr.-2019 08:00:41.542,-0.12203234,0.99529588,0.08915014,0.02078166,95.69908142,0.30988199,147.12452698,48.87669754,2.09625649,21,111.19101715,3,87,8,6,26,38,18.26244926,28
08-févr.-2019 08:00:41.644,0.05198579,0.82323021,0.13137335,-0.14300196,95.69908142,0.31311753,147.11909485,48.87666321,2.09634471,21,116.51289368,3,87,8,6,26,38,22.35511398,28
08-févr.-2019 08:00:41.741,0.04515197,0.94013727,0.15577982,-0.02431043,95.69908142,0.31311753,147.11909485,48.87666321,2.09634471,23,116.51289368,3,88,8,6,26,38,22.35511398,28
08-févr.-2019 08:00:41.849,0.04515197,0.94013727,0.15577982,-0.02431043,95.69908142,0.31480378,147.11909485,48.87666321,2.09634471,23,116.51289368,3,88,8,6,26,38,22.35511398,29
08-févr.-2019 08:00:41.941,-0.09176832,0.94062537,0.38178372,0.06117012,95.69908142,0.31480378,147.11909485,48.87666321,2.09634471,23,116.51289368,3,88,8,6,26,38,22.35511398,29
08-févr.-2019 08:00:42.041,0.0781007,0.84958923,0.48599938,0.0353883,32.92803192,0.31608462,147.11909485,48.87666321,2.09634471,23,116.51289368,3,88,8,6,26,38,22.35511398,29
08-févr.-2019 08:00:42.141,-0.04954514,0.82078964,0.31051683,-0.08062434,32.92803192,0.31608462,147.11909485,48.87666321,2.09634471,23,116.51289368,3,88,8,6,26,38,22.35511398,29
08-févr.-2019 08:00:42.241,0.04173506,0.96527588,0.10574656,-0.01182098,32.92803192,0.31750962,147.11909485,48.87666321,2.09634471,23,116.51289368,3,88,8,6,26,38,22.35511398,28
08-févr.-2019 08:00:42.344,0.14546256,0.93940502,0.04253379,-0.03844479,32.92803192,0.31750962,147.11909485,48.87666321,2.09634471,23,116.51289368,3,88,8,6,26,38,22.35511398,28
08-févr.-2019 08:00:42.447,0.04710449,1.01335657,0.49551788,0.17673169,32.92803192,0.31884739,147.11909485,48.87666321,2.09634471,23,116.51289368,3,88,8,6,26,38,22.35511398,28
08-févr.-2019 08:00:42.543,-0.07492787,0.78784084,0.02642552,-0.19829571,32.92803192,0.31884739,147.11909485,48.87666321,2.09634471,23,116.51289368,3,88,8,6,26,38,22.35511398,28
08-févr.-2019 08:00:42.641,0.12569332,0.94355416,0.54652739,0.1510846,32.92803192,0.31884739,147.06954956,48.87662125,2.09645295,22,120.48373413,3,89,8,6,26,38,25.41315079,28
08-févr.-2019 08:00:42.741,0.04808075,0.84446388,0.13747497,-0.12116395,32.92803192,0.32175779,147.06954956,48.87662125,2.09645295,22,120.48373413,3,89,8,6,26,38,25.41315079,27
08-févr.-2019 08:00:42.841,0.14082533,0.8781448,0.56068313,0.108292,32.92803192,0.32175779,147.06954956,48.87662125,2.09645295,22,120.48373413,3,89,8,6,26,38,25.41315079,27
08-févr.-2019 08:00:42.941,-0.01049478,0.98138422,0.41058338,0.10668736,32.92803192,0.32175779,147.06954956,48.87662125,2.09645295,22,120.48373413,3,89,8,6,26,38,25.41315079,27
08-févr.-2019 08:00:43.041,-0.01049478,0.98138422,0.41058338,0.10668736,32.92803192,0.32175779,147.06954956,48.87662125,2.09645295,22,120.48373413,3,89,8,6,27,38,25.41315079,27
08-févr.-2019 08:00:43.141,0.01220324,0.78515613,0.28855103,-0.12357803,32.92803192,0.32430473,147.06954956,48.87662125,2.09645295,22,120.48373413,3,89,8,6,27,38,25.41315079,26
08-févr.-2019 08:00:43.241,0.20037712,0.83616567,0.43547794,0.01329258,32.92803192,0.32430473,147.06954956,48.87662125,2.09645295,22,120.48373413,3,89,8,6,27,38,25.41315079,26
08-févr.-2019 08:00:43.347,-0.06248056,0.98236042,0.31393373,0.06820235,32.92803192,0.32569861,147.06954956,48.87662125,2.09645295,22,120.48373413,3,89,8,6,27,38,25.41315079,26
08-févr.-2019 08:00:43.446,0.05662301,0.78466803,0.41497654,-0.05940708,32.92803192,0.32569861,147.06954956,48.87662125,2.09645295,22,120.48373413,3,89,8,6,27,38,25.41315079,26
08-févr.-2019 08:00:43.550,0.15790986,0.86642969,0.45012185,0.03875253,32.92803192,0.32712945,147.06954956,48.87662125,2.09645295,22,120.48373413,3,89,8,6,27,38,25.41315079,25
08-févr.-2019 08:00:43.641,0.0207455,0.8437317,0.41570872,-0.01058732,32.92803192,0.32712945,147.01220703,48.87657547,2.09655643,21,120.14660645,4,89,8,6,27,38,25.07787323,25
08-févr.-2019 08:00:43.741,0.12959835,0.80638981,0.31490999,-0.08360273,32.92803192,0.32845613,147.01220703,48.87657547,2.09655643,21,120.14660645,4,90,8,6,27,38,25.07787323,23
08-févr.-2019 08:00:43.841,0.21404473,0.89400899,0.60705543,0.16013521,32.92803192,0.32944363,147.01220703,48.87657547,2.09655643,21,120.14660645,4,90,8,6,27,38,25.07787323,22
08-févr.-2019 08:00:43.945,0.31777224,0.83665377,0.80694443,0.27460831,32.92803192,0.32944363,147.01220703,48.87657547,2.09655643,21,120.14660645,4,90,8,6,27,38,25.07787323,22
08-févr.-2019 08:00:44.042,0.0995784,0.79418653,0.70858634,0.13813205,32.92803192,0.32944363,147.01220703,48.87657547,2.09655643,21,120.14660645,4,90,8,6,27,38,25.07787323,21
08-févr.-2019 08:00:44.145,0.02855557,0.89425308,0.19800299,-0.05664559,32.92803192,0.33065003,147.01220703,48.87657547,2.09655643,21,120.14660645,4,90,8,6,27,38,25.07787323,21
08-févr.-2019 08:00:44.246,0.30044362,0.81395578,0.78546673,0.24011773,32.92803192,0.33065003,147.01220703,48.87657547,2.09655643,21,120.14660645,4,90,8,6,27,39,25.07787323,21
08-févr.-2019 08:00:44.342,0.18500105,0.75171924,0.34126899,-0.10861447,32.92803192,0.33065003,147.01220703,48.87657547,2.09655643,21,120.14660645,4,90,8,6,27,39,25.07787323,21
08-févr.-2019 08:00:44.442,0.03197248,0.90133095,0.58850652,0.13505104,32.92803192,0.3324917,147.01220703,48.87657547,2.09655643,21,120.14660645,4,90,8,6,27,39,25.07787323,18
08-févr.-2019 08:00:44.542,0.08151761,0.86642969,0.62902129,0.13564885,32.92803192,0.3324917,147.01220703,48.87657547,2.09655643,21,120.14660645,4,90,8,6,27,39,25.07787323,18
08-févr.-2019 08:00:44.641,0.20452622,0.78003079,0.66221404,0.10999583,32.92803192,0.3324917,146.96044922,48.87653732,2.09664536,23,125.3138504,3,90,8,6,27,39,21.61006737,18
08-févr.-2019 08:00:44.743,0.17792316,0.85837555,0.61730617,0.13307995,32.92803192,0.3324917,146.96044922,48.87653732,2.09664536,23,125.3138504,3,91,8,6,27,39,21.61006737,18
08-févr.-2019 08:00:44.842,0.17792316,0.85837555,0.61730617,0.13307995,32.92803192,0.33441615,146.96044922,48.87653732,2.09664536,23,125.3138504,3,91,8,6,27,39,21.61006737,14
08-févr.-2019 08:00:44.951,0.15376076,0.84153509,0.5272463,0.06114592,32.92803192,0.33441615,146.96044922,48.87653732,2.09664536,23,125.3138504,3,91,8,6,27,39,21.61006737,14
08-févr.-2019 08:00:45.041,0.11715106,0.8730194,0.6107164,0.1322016,-,0.33512866,146.96044922,48.87653732,2.09664536,23,125.3138504,3,91,8,6,27,39,21.61006737,13
08-févr.-2019 08:00:45.141,0.13033055,0.85715526,0.45695564,0.03083774,-,0.33512866,146.96044922,48.87653732,2.09664536,23,125.3138504,3,91,8,6,27,39,21.61006737,13
08-févr.-2019 08:00:45.240,0.16401148,0.81297952,0.63292629,0.10718275,-,0.33575201,146.96044922,48.87653732,2.09664536,23,125.3138504,3,91,8,6,27,39,21.61006737,11
08-févr.-2019 08:00:45.344,0.27188808,0.84519601,0.58338118,0.12077964,-,0.33575201,146.96044922,48.87653732,2.09664536,23,125.3138504,3,91,8,6,27,39,21.61006737,11
08-févr.-2019 08:00:45.447,0.10177498,0.81053883,0.49966699,0.01372268,-,0.33619645,146.96044922,48.87653732,2.09664536,23,125.3138504,3,91,8,6,27,39,21.61006737,9
08-févr.-2019 08:00:45.541,0.09738182,0.89083618,0.51089394,0.08492745,-,0.33619645,146.96044922,48.87653732,2.09664536,23,125.3138504,3,91,8,6,27,39,21.61006737,9
08-févr.-2019 08:00:45.642,0.17499439,0.84397578,0.49527383,0.04786396,-,0.33680311,146.95491028,48.87651062,2.09669685,23,125.08175659,3,92,8,6,27,39,15.75370789,7
08-févr.-2019 08:00:45.741,0.17182155,0.83763003,0.61559772,0.11538169,-,0.33680311,146.95491028,48.87651062,2.09669685,23,125.08175659,3,92,8,6,27,39,15.75370789,7
08-févr.-2019 08:00:45.841,0.17182155,0.83763003,0.61559772,0.11538169,-,0.33680311,146.95491028,48.87651062,2.09669685,23,125.08175659,3,92,8,6,27,39,15.75370789,7
08-févr.-2019 08:00:45.942,0.0946971,0.82200986,0.66441065,0.12688002,-,0.33680311,146.95491028,48.87651062,2.09669685,23,125.08175659,3,92,8,6,27,39,15.75370789,7
08-févr.-2019 08:00:46.046,0.19525176,0.81883711,0.61462146,0.10459697,-,0.33730879,146.95491028,48.87651062,2.09669685,23,125.08175659,3,92,8,6,27,39,15.75370789,4
08-févr.-2019 08:00:46.141,0.18841796,0.84910113,0.48697558,0.0496508,-,0.33730879,146.95491028,48.87651062,2.09669685,23,125.08175659,3,92,8,6,27,39,15.75370789,4
08-févr.-2019 08:00:46.242,0.07566006,0.86838216,0.43084073,0.02093862,-,0.33730879,146.95491028,48.87651062,2.09669685,23,125.08175659,3,92,8,6,27,39,15.75370789,4
08-févr.-2019 08:00:46.342,0.04051474,0.95917428,0.24706002,0.02118538,-,0.33754838,146.95491028,48.87651062,2.09669685,23,125.08175659,3,92,8,6,27,39,15.75370789,1
08-févr.-2019 08:00:46.441,-0.04271132,0.87423974,0.36689579,-0.00763742,-,0.33754838,146.95491028,48.87651062,2.09669685,23,125.08175659,3,92,8,6,27,39,15.75370789,1
08-févr.-2019 08:00:46.543,-0.00488129,0.95404893,0.38715315,0.07160421,-,0.33760783,146.95491028,48.87651062,2.09669685,23,125.08175659,3,92,8,6,27,39,15.75370789,1
08-févr.-2019 08:00:46.648,0.05833146,0.92378491,0.40228519,0.05348444,-,0.33760783,146.94827271,48.87649918,2.09671855,23,124.83102417,3,92,8,6,27,39,9.32624245,1
08-févr.-2019 08:00:46.741,0.03246061,0.96649617,0.23021954,0.02221676,-,0.33760783,146.94827271,48.87649918,2.09671855,23,124.83102417,3,93,8,6,27,39,9.32624245,0
08-févr.-2019 08:00:46.843,-0.00366097,0.95282859,0.35493663,0.0562315,-,0.33760783,146.94827271,48.87649918,2.09671855,23,124.83102417,3,93,8,6,27,39,9.32624245,0
08-févr.-2019 08:00:46.942,-0.04002661,0.88693106,0.34615028,-0.00603137,-,0.33760783,146.94827271,48.87649918,2.09671855,23,124.83102417,3,93,8,6,27,39,9.32624245,0
08-févr.-2019 08:00:47.042,0.00195252,1.02726829,0.35151973,0.12250367,-,0.33760783,146.94827271,48.87649918,2.09671855,23,124.83102417,3,93,8,6,27,39,9.32624245,0
08-févr.-2019 08:00:47.140,-0.07956509,1.08315909,0.18970482,0.12443608,-,0.33760783,146.94827271,48.87649918,2.09671855,23,124.83102417,3,93,8,6,27,39,9.32624245,0
08-févr.-2019 08:00:47.241,-0.09860214,0.92402893,0.06962498,-0.05504801,-,0.33760783,146.94827271,48.87649918,2.09671855,23,124.83102417,3,93,8,6,27,39,9.32624245,1
08-févr.-2019 08:00:47.341,-0.11959171,1.02922082,0.29489669,0.10922559,-,0.33760783,146.94827271,48.87649918,2.09671855,23,124.83102417,3,93,8,6,27,39,9.32624245,1
08-févr.-2019 08:00:47.447,-0.11959171,1.02922082,0.29489669,0.10922559,-,0.33760783,146.94827271,48.87649918,2.09671855,23,124.83102417,3,93,8,6,27,39,9.32624245,1
08-févr.-2019 08:00:47.541,-0.12178829,1.04166818,0.19946739,0.09105388,-,0.33780783,146.94827271,48.87649918,2.09671855,23,124.83102417,3,93,8,6,27,39,9.32624245,3
08-févr.-2019 08:00:47.641,-0.11495447,1.01921415,0.20922999,0.07164337,-,0.33780783,146.93928528,48.87649918,2.09671855,21,124.83102417,3,93,8,6,27,39,0,3
08-févr.-2019 08:00:47.741,-0.082982,1.03825116,0.27171054,0.10628032,-,0.33780783,146.93928528,48.87649918,2.09671855,21,124.83102417,3,94,8,6,27,39,0,3
08-févr.-2019 08:00:47.841,-0.1486354,1.01213634,0.06498774,0.03656513,-,0.33780783,146.93928528,48.87649918,2.09671855,21,124.83102417,3,94,8,6,27,39,0,3
08-févr.-2019 08:00:47.943,-0.10128685,1.01140416,0.29440856,0.09067307,-,0.33780783,146.93928528,48.87649918,2.09671855,21,124.83102417,3,94,8,6,27,39,0,3
08-févr.-2019 08:00:48.041,-0.08664297,1.04532909,0.27805623,0.11534569,23.73240471,0.33834159,146.93928528,48.87649918,2.09671855,21,124.83102417,3,94,8,6,27,39,0,6
08-févr.-2019 08:00:48.142,-0.14302191,0.9740622,0.1406478,0.01383714,23.73240471,0.33834159,146.93928528,48.87649918,2.09671855,21,124.83102417,3,94,8,6,27,39,0,6
